97415,56355,94671,48487,21579181
97415,56355,96940,41756,6919452
97603,56355,97415,56355,187
97603,56355,97603,57620,1266
97603,56355,97420,58795,444262
97603,56355,2752,58208,175851900
97603,56355,2547,58208,176231970
97603,56355,2547,56980,59504430
97603,56355,2517,56980,59523210
97603,57620,97415,56355,236368
97603,57620,97603,56355,1264
97603,57620,97806,57620,204
97603,57620,97806,58795,239904
97603,57620,97420,58795,214032
97603,57620,2752,58208,55866650
97603,57620,2547,58208,55987395
97603,57620,2547,56980,60740145
97806,57620,97603,57620,202
97806,57620,97806,58795,1176
97806,57620,97420,58795,452760
97806,57620,2752,58208,55986217
97806,57620,2547,58208,56106962
97806,58795,97603,57620,237148
97806,58795,97806,57620,1174
97806,58795,97420,58795,385
97806,58795,2752,58208,55701058
97420,58795,97415,56355,9756
97420,58795,97603,56355,448776
97420,58795,97603,57620,216016
97420,58795,97806,57620,454338
97420,58795,97806,58795,387
97420,58795,97420,60036,1242
97420,58795,97381,60036,47196
97420,58795,3554,59411,57914705
97420,58795,2752,59411,58409539
97420,58795,2752,58208,55474862
97420,60036,97415,56355,14720
97420,60036,97420,58795,1240
97420,60036,97381,60036,38
97420,60036,3554,59411,58571760
97381,60036,97415,55111,172340
97381,60036,97415,56355,128800
97381,60036,97420,58795,49600
97381,60036,97420,60036,40
97381,60036,97381,61082,1047
97381,60036,96479,61082,943347
97381,60036,3554,60482,41940222
97381,60036,3554,59411,58547424
97381,60036,94671,50270,26453385
97381,60036,94671,48487,31283532
97381,60036,96940,41756,8042760
97381,61082,97381,60036,1045
97381,61082,96479,61082,901
97381,61082,3194,60482,56417414
97381,61082,3554,60482,56201774
97381,61082,3554,59411,156689420
97381,61082,94671,50270,29286999
97381,61082,94671,48487,34117146
97381,61082,96940,41756,8503000
96479,61082,97381,60036,943635
96479,61082,97381,61082,903
96479,61082,96479,62403,1322
96479,61082,95990,63461,1161440
96479,61082,3875,62896,168074445
96479,61082,3875,61817,68155808
96479,61082,3194,61817,68657024
96479,61082,3194,60482,55877116
96479,61082,3554,60482,55661476
96479,61082,3554,59411,155183080
96479,61082,94671,50270,19535477
96479,61082,94671,48487,22757358
96479,61082,96444,40649,694688
96479,61082,96940,40649,9439584
96479,61082,96940,41756,8928150
96479,62403,96479,61082,1320
96479,62403,96738,62403,260
96479,62403,96738,63461,275340
96479,62403,95990,63461,516792
96479,62403,3875,62896,45745882
96479,62403,3875,61817,54172755
96479,62403,94671,50270,21922524
96479,62403,94671,48487,25144405
96479,62403,96444,40649,739602
96738,62403,96479,62403,258
96738,62403,96738,63461,1059
96738,62403,95990,63461,791073
96738,62403,3875,62896,45873828
96738,63461,96479,62403,272706
96738,63461,96738,62403,1057
96738,63461,95990,63461,747
96738,63461,3836,62896,52396164
96738,63461,3875,62896,52374168
95990,63461,96479,61082,1165220
95990,63461,96479,62403,517930
95990,63461,96738,62403,791693
95990,63461,96738,63461,749
95990,63461,95990,64680,1220
95990,63461,95819,64680,207400
95990,63461,4704,64177,65451345
95990,63461,3836,64177,66073701
95990,63461,3836,62896,51974292
95990,63461,3875,62896,51952296
95990,63461,3875,61817,151343302
95990,63461,94671,50270,17384420
95990,63461,94671,48487,19734414
95990,63461,95576,37113,10881311
95990,63461,96087,37113,2582006
95990,63461,96087,38310,2464700
95990,63461,96298,38310,7771350
95990,63461,96298,39518,7398078
95990,63461,96444,39518,10893610
95990,63461,96444,40649,10379005
95990,64680,95990,63461,1218
95990,64680,95819,64680,170
95990,64680,4704,64177,45825070
95990,64680,94671,50270,18991062
95990,64680,94671,48487,21341056
95990,64680,95576,37113,11384758
95819,64680,95990,63461,209496
95819,64680,95990,64680,172
95819,64680,95819,65812,1133
95819,64680,95362,65812,516648
95819,64680,4704,65176,45283658
95819,64680,4704,64177,45739228
95819,64680,94671,50270,16527123
95819,64680,94671,48487,18572224
95819,64680,95576,37113,6670972
95819,65812,95819,64680,1131
95819,65812,95362,65812,456
95819,65812,4579,65176,57936765
95819,65812,4704,65176,57857390
95819,65812,4704,64177,148880276
95819,65812,94671,50270,17825527
95819,65812,94671,48487,19870628
95819,65812,95576,37113,6944916
95362,65812,95819,64680,517998
95362,65812,95819,65812,458
95362,65812,95362,67051,1240
95362,65812,95198,67051,202120
95362,65812,5643,66510,62712882
95362,65812,4579,66510,63456618
95362,65812,4579,65176,57646570
95362,65812,4704,65176,57567195
95362,65812,4704,64177,148133538
95362,65812,94671,50270,10723290
95362,65812,94671,48487,11953560
95362,65812,95164,34788,6111531
95362,65812,95398,34788,1147851
95362,65812,95398,36002,1102933
95362,65812,95576,36002,6408935
95362,65812,95576,37113,6170070
95362,67051,95362,65812,1238
95362,67051,95198,67051,163
95362,67051,5643,66510,48447720
95362,67051,94671,50270,11578200
95362,67051,94671,48487,12808470
95362,67051,95164,34788,6355614
95198,67051,95362,65812,204270
95198,67051,95362,67051,165
95198,67051,95198,68160,1110
95198,67051,94676,68160,578310
95198,67051,6165,67407,31784424
95198,67051,5643,67407,31970778
95198,67051,5643,66510,48359160
95198,67051,94671,50270,8826280
95198,67051,94671,48487,9764138
95198,67051,95164,34788,1064646
95198,68160,95198,67051,1108
95198,68160,94676,68160,521
95198,68160,6165,67407,66952064
95198,68160,94671,50270,9409614
95198,68160,94671,48487,10347472
95198,68160,95164,34788,1101243
94676,68160,95198,67051,579484
94676,68160,95198,68160,523
94676,68160,94676,69290,1131
94676,68160,94212,69290,523653
94676,68160,6165,68497,29916380
94676,68160,6165,67407,66559520
94676,68160,94671,50270,71556
94676,68160,94671,48487,78688
94676,68160,95164,33582,16908153
94676,68160,95164,34788,16318419
94676,69290,94676,68160,1129
94676,69290,94212,69290,463
94676,69290,5879,68497,70326432
94676,69290,6165,68497,70099920
94676,69290,6165,67407,166575820
94676,69290,94671,50270,76076
94676,69290,94671,48487,83208
94212,69290,94676,68160,524985
94212,69290,94676,69290,465
94212,69290,94212,70413,1124
94212,69290,93728,70413,542892
94212,69290,6588,69949,57831180
94212,69290,5879,69949,58299120
94212,69290,5879,68497,69958944
94212,69290,6165,68497,69732432
94212,69290,6165,67407,165702572
94212,69290,94671,50270,8748740
94212,70413,94212,69290,1122
94212,70413,93728,70413,483
94212,70413,6588,69949,40569449
93728,70413,94212,69290,544170
93728,70413,94212,70413,485
93728,70413,93728,71204,792
93728,70413,92575,71204,912384
93728,70413,6929,70969,48346486
93728,70413,6588,70969,48536423
93728,70413,6588,69949,40345357
93728,71204,93728,70413,790
93728,71204,92575,71204,1152
93728,71204,6929,70969,20310732
92575,71204,93728,70413,911660
92575,71204,93728,71204,1154
92575,71204,92575,72650,1447
92575,71204,91442,73331,2408896
92575,71204,8323,72908,143647955
92575,71204,8132,72908,143973610
92575,71204,8132,72167,81402088
92575,71204,6929,72167,82561780
92575,71204,6929,70969,20040930
92575,72650,92575,71204,1445
92575,72650,92730,72650,156
92575,72650,92730,73331,106392
92575,72650,91442,73331,772024
92575,72650,8323,72908,21821009
92575,72650,8132,72908,21870478
92575,72650,8132,72167,40701044
92730,72650,92575,72650,154
92730,72650,92730,73331,682
92730,72650,91442,73331,877734
92730,72650,8323,72908,21861154
92730,72650,8132,72908,21910623
92730,73331,92575,72650,104720
92730,73331,92730,72650,680
92730,73331,91442,73331,1287
92730,73331,8323,72908,35619332
91442,73331,92575,71204,2410884
91442,73331,92575,72650,771120
91442,73331,92730,72650,876520
91442,73331,92730,73331,1289
91442,73331,91442,74529,1199
91442,73331,91099,74529,410058
91442,73331,9019,74195,71295030
91442,73331,8323,74195,71897070
91442,73331,8323,72908,35075796
91442,74529,91442,73331,1197
91442,74529,91099,74529,342
91442,74529,9019,74195,27446526
91099,74529,91442,73331,411768
91099,74529,91442,74529,344
91099,74529,91099,75554,1026
91099,74529,90450,75554,664848
91099,74529,9765,75200,54655776
91099,74529,9019,75200,55157088
91099,74529,9019,74195,27332307
91099,75554,91099,74529,1024
91099,75554,90450,75554,648
91099,75554,9765,75200,28710549
90450,75554,91099,74529,665600
90450,75554,91099,75554,650
90450,75554,90450,76726,1173
90450,75554,90023,76726,499698
90450,75554,10554,76169,49215320
90450,75554,9765,76169,49701344
90450,75554,9765,75200,28481452
90450,76726,90450,75554,1171
90450,76726,90023,76726,426
90450,76726,10554,76169,44421620
90023,76726,90450,75554,501188
90023,76726,90450,76726,428
90023,76726,90023,77816,1091
90023,76726,89454,77816,619688
90023,76726,11274,77102,29687996
90023,76726,10554,77102,29959436
90023,76726,10554,76169,44184208
90023,77816,90023,76726,1089
90023,77816,89454,77816,568
90023,77816,11274,77102,56147324
89454,77816,90023,76726,620730
89454,77816,90023,77816,570
89454,77816,89454,78682,867
89454,77816,88568,78682,767295
89454,77816,11962,78077,20302642
89454,77816,11274,78077,20482898
89454,77816,11274,77102,55741627
89454,78682,89454,77816,865
89454,78682,88568,78682,885
89454,78682,11962,78077,46804564
88568,78682,89454,77816,767255
88568,78682,89454,78682,887
88568,78682,88568,79549,868
88568,78682,87701,79549,751688
88568,78682,12409,79076,30082410
88568,78682,11962,79076,30258975
88568,78682,11962,78077,46269420
88568,79549,88568,78682,866
88568,79549,87701,79549,866
88568,79549,12409,79076,35946576
87701,79549,88568,78682,751688
87701,79549,88568,79549,868
87701,79549,87701,80687,1139
87701,79549,87173,80687,600253
87701,79549,13160,80274,54116040
87701,79549,12409,80274,54661266
87701,79549,12409,79076,35537352
87701,80687,87701,79549,1137
87701,80687,87173,80687,527
87701,80687,13160,80274,30710480
87173,80687,87701,79549,601473
87173,80687,87701,80687,529
87173,80687,87173,81723,1037
87173,80687,86503,81723,693753
87173,80687,14175,81240,40440338
87173,80687,13160,81240,41002648
87173,80687,13160,80274,30492944
87173,81723,87173,80687,1035
87173,81723,86503,81723,669
87173,81723,14175,81240,35184554
86503,81723,87173,80687,694485
86503,81723,87173,81723,671
86503,81723,86503,82480,758
86503,81723,85516,82480,747388
86503,81723,14904,81974,18042696
86503,81723,14175,81974,18226404
86503,81723,14175,81240,34861614
86503,82480,86503,81723,756
86503,82480,85516,82480,986
86503,82480,14904,81974,36156990
85516,82480,86503,81723,746928
85516,82480,86503,82480,988
85516,82480,85516,83576,1097
85516,82480,84896,83576,679043
85516,82480,15846,82958,33371451
85516,82480,14904,82958,33822669
85516,82480,14904,81974,35658555
85516,83576,85516,82480,1095
85516,83576,84896,83576,619
85516,83576,15846,82958,42985773
84896,83576,85516,82480,679995
84896,83576,85516,83576,621
84896,83576,84896,84275,700
84896,83576,83863,84275,722400
84896,83576,16911,83742,11353328
84896,83576,15846,83742,11531183
84896,83576,15846,82958,42603233
84896,84275,84896,83576,698
84896,84275,83863,84275,1032
84896,84275,16911,83742,36167488
83863,84275,84896,83576,721732
83863,84275,84896,84275,1034
83863,84275,83863,85339,1065
83863,84275,83187,85339,718875
83863,84275,18525,85067,51812241
83863,84275,17930,85067,52284076
83863,84275,17930,84389,7582180
83863,84275,16911,84389,7699365
83863,84275,16911,83742,35617932
83863,85339,83863,84275,1063
83863,85339,83187,85339,675
83863,85339,18525,85067,17706327
83187,85339,83863,84275,719651
83187,85339,83863,85339,677
83187,85339,83187,85797,459
83187,85339,81950,85797,567324
83187,85339,18525,85067,17523131
83187,85797,83187,85339,457
83187,85797,81950,85797,1236
83187,85797,18525,85067,47137869
81950,85797,83187,85339,565766
81950,85797,83187,85797,1238
81950,85797,81950,86483,687
81950,85797,80938,86483,694557
81950,85797,19692,86217,26210197
81950,85797,18525,86217,26701504
81950,85797,18525,85067,46236096
81950,86483,81950,85797,685
81950,86483,80938,86483,1011
81950,86483,19692,86217,16498105
80938,86483,81950,85797,693905
80938,86483,81950,86483,1013
80938,86483,80938,87077,595
80938,86483,79861,87077,640220
80938,86483,20371,86713,13990746
80938,86483,19692,86713,14147595
80938,86483,19692,86217,16229925
80938,87077,80938,86483,593
80938,87077,79861,87077,1076
80938,87077,20371,86713,21985458
79861,87077,80938,86483,639254
79861,87077,80938,87077,1078
79861,87077,79861,88209,1133
79861,87077,79208,88209,738716
79861,87077,21324,87802,42497136
79861,87077,20371,87802,43189014
79861,87077,20371,86713,21594507
79861,88209,79861,87077,1131
79861,88209,79208,88209,652
79861,88209,21324,87802,23765616
79208,88209,79861,87077,739674
79208,88209,79861,88209,654
79208,88209,79208,89104,896
79208,88209,78352,89104,766080
79208,88209,23193,88876,37417352
79208,88209,22590,88876,37820156
79208,88209,22590,88559,19872567
79208,88209,21324,88559,20316933
79208,88209,21324,87802,23500498
79208,89104,79208,88209,894
79208,89104,78352,89104,855
79208,89104,23193,88876,12715178
78352,89104,79208,88209,766158
78352,89104,79208,89104,857
78352,89104,78352,89637,534
78352,89104,77234,89637,596478
78352,89104,23193,88876,12520866
78352,89637,78352,89104,532
78352,89637,77234,89637,1117
78352,89637,23193,88876,41920080
77234,89637,78352,89104,595308
77234,89637,78352,89637,1119
77234,89637,77234,90451,815
77234,89637,76310,90451,752245
77234,89637,24359,90142,26754244
77234,89637,23193,90142,27344240
77234,89637,23193,88876,41070400
77234,90451,77234,89637,813
77234,90451,76310,90451,923
77234,90451,24359,90142,16285192
76310,90451,77234,89637,752025
76310,90451,77234,90451,925
76310,90451,76310,90829,379
76310,90451,75107,90829,455558
76310,90451,25412,90587,6972889
76310,90451,24359,90587,7117150
76310,90451,24359,90142,16000600
76310,90829,76310,90451,377
76310,90829,75107,90829,1202
76310,90829,25412,90587,12266177
75107,90829,76310,90451,453908
75107,90829,76310,90829,1204
75107,90829,75107,91245,417
75107,90829,73945,91245,484137
75107,90829,26374,91195,17884644
75107,90829,25412,91195,18237698
75107,90829,25412,90587,11976254
75107,91245,75107,90829,415
75107,91245,73945,91245,1161
75107,91245,26374,91195,2387868
73945,91245,75107,90829,482645
73945,91245,75107,91245,1163
73945,91245,73945,91916,672
73945,91245,72934,91916,678720
73945,91245,26374,91195,2330930
73945,91916,73945,91245,670
73945,91916,72934,91916,1010
73945,91916,26374,91195,34250400
72934,91916,73945,91245,678040
72934,91916,73945,91916,1012
72934,91916,72934,92396,481
72934,91916,71820,92396,535353
72934,91916,28589,92387,20930368
72934,91916,27531,92387,21429744
72934,91916,27531,91964,2224698
72934,91916,26374,91964,2281391
72934,91916,26374,91195,33522480
72934,92396,72934,91916,479
72934,92396,71820,92396,1113
72934,92396,28589,92387,354752
71820,92396,72934,91916,534085
71820,92396,72934,92396,1115
71820,92396,71820,93211,816
71820,92396,70872,93211,772752
71820,92396,29698,92987,24935632
71820,92396,28589,92987,25592160
71820,92396,28589,92387,345840
71820,93211,71820,92396,814
71820,93211,70872,93211,947
71820,93211,29698,92987,9392983
70872,93211,71820,92396,772486
70872,93211,71820,93211,949
70872,93211,70872,94077,867
70872,93211,69930,94077,815847
70872,93211,31962,93971,29609749
70872,93211,30814,93971,30483377
70872,93211,30814,93488,11135846
70872,93211,29698,93488,11446094
70872,93211,29698,92987,9181579
70872,94077,70872,93211,865
70872,94077,69930,94077,941
70872,94077,31962,93971,4085445
69930,94077,70872,93211,815695
69930,94077,70872,94077,943
69930,94077,69930,94527,451
69930,94077,68790,94527,513689
69930,94077,68790,94258,207298
69930,94077,67369,94258,465920
69930,94077,33098,94374,10975638
69930,94077,31962,94374,11314166
69930,94077,31962,93971,3986535
69930,94527,69930,94077,449
69930,94527,68790,94527,1139
69930,94527,68790,94258,305252
69930,94527,67369,94258,686080
69930,94527,33098,94374,5598312
68790,94527,69930,94077,512309
68790,94527,69930,94527,1141
68790,94527,68790,94258,268
68790,94527,67369,94258,380560
68790,94527,33098,94374,5425032
68790,94258,69930,94077,205380
68790,94258,69930,94527,308070
68790,94258,68790,94527,270
68790,94258,67369,94258,1420
68790,94258,33098,94374,4175847
68790,94258,31962,94374,4308759
68790,94258,31962,93971,10532522
67369,94258,69930,94077,461160
67369,94258,69930,94527,691740
67369,94258,68790,94527,383940
67369,94258,68790,94258,1422
67369,94258,67369,95368,1111
67369,94258,66491,95368,974347
67369,94258,34115,94799,18023126
67369,94258,33098,94799,18574340
67369,94258,33098,94374,4009590
67369,94258,31962,94374,4142502
67369,94258,31962,93971,10126116
67369,95368,67369,94258,1109
67369,95368,66491,95368,877
67369,95368,34115,94799,18887704
66491,95368,67369,94258,974811
66491,95368,67369,95368,879
66491,95368,66491,95479,112
66491,95368,65238,95479,140224
66491,95368,36612,95467,2987800
66491,95368,35431,95467,3105900
66491,95368,34115,94799,18389000
66491,95479,66491,95368,110
66491,95479,65238,95479,1252
66491,95479,36612,95467,328658
66491,95479,35431,95467,341649
66491,95479,34115,94799,21982625
65238,95479,66491,95368,137940
65238,95479,66491,95479,1254
65238,95479,65238,96120,642
65238,95479,64164,96120,688866
65238,95479,64164,95840,388426
65238,95479,62817,95840,876040
65238,95479,37628,95738,7178340
65238,95479,36612,95738,7442500
65238,95479,36612,95467,314875
65238,95479,35431,95467,327866
65238,95479,35431,95568,2682540
65238,95479,34115,95568,2800980
65238,95479,34115,94799,21131838
65238,96120,65238,95479,640
65238,96120,64164,96120,1073
65238,96120,64164,95840,299367
65238,96120,62817,95840,675180
65238,96120,37628,95738,10519029
64164,96120,65238,95479,688000
64164,96120,65238,96120,1075
64164,96120,64164,95840,279
64164,96120,62817,95840,375534
64164,96120,37628,95738,10109835
64164,95840,65238,95479,387000
64164,95840,65238,96120,302075
64164,95840,64164,96120,281
64164,95840,62817,95840,1346
64164,95840,37628,95738,2680035
62817,95840,65238,95479,871920
62817,95840,65238,96120,680582
62817,95840,64164,96120,378788
62817,95840,64164,95840,1348
62817,95840,62817,96910,1071
62817,95840,61843,96910,1042083
62817,95840,61843,96748,884457
62817,95840,60550,96748,2059794
62817,95840,41219,96502,14318811
62817,95840,40149,96502,15028221
62817,95840,40149,96571,16592244
62817,95840,38895,96571,17510172
62817,95840,38895,96615,18562696
62817,95840,37628,96615,19545888
62817,95840,37628,95738,2543988
62817,96910,62817,95840,1069
62817,96910,61843,96910,973
62817,96910,61843,96748,156653
62817,96910,60550,96748,364826
62817,96910,41219,96502,8789979
61843,96910,62817,95840,1042275
61843,96910,62817,96910,975
61843,96910,61843,96748,161
61843,96910,60550,96748,208012
61843,96910,41219,96502,8393561
61843,96748,62817,95840,884325
61843,96748,62817,96910,158925
61843,96748,61843,96910,163
61843,96748,60550,96748,1292
61843,96748,41219,96502,5052635
60550,96748,62817,95840,2057076
60550,96748,62817,96910,369684
60550,96748,61843,96910,210922
60550,96748,61843,96748,1294
60550,96748,60550,96930,183
60550,96748,59348,96930,219783
60550,96748,41219,96502,4735850
60550,96930,60550,96748,181
60550,96930,59348,96930,1201
60550,96930,41219,96502,8253910
59348,96930,60550,96748,217743
59348,96930,60550,96930,1203
59348,96930,59348,97072,143
59348,96930,58143,97072,172172
59348,96930,41219,96502,7740656
59348,97072,59348,96930,141
59348,97072,58143,97072,1204
59348,97072,41219,96502,10314832
58143,97072,59348,96930,170046
58143,97072,59348,97072,1206
58143,97072,58143,97949,878
58143,97072,57048,97949,960532
58143,97072,57048,97240,184886
58143,97072,55726,97240,408304
58143,97072,53380,97914,4014366
58143,97072,52139,97914,5060529
58143,97072,49707,97863,6680520
58143,97072,48497,97863,7638840
58143,97072,48497,97485,3993030
58143,97072,47303,97485,4487346
58143,97072,44828,97098,359478
58143,97072,43711,97098,389637
58143,97072,43711,97154,1197773
58143,97072,42483,97154,1299697
58143,97072,42483,97339,4196612
58143,97072,41219,97339,4535364
58143,97072,41219,96502,9629187
58143,97949,58143,97072,876
58143,97949,57048,97949,1094
58143,97949,57048,97240,774552
58143,97949,55726,97240,1710528
58143,97949,53380,97914,161908
58143,97949,52139,97914,204102
58143,97949,49707,97863,716975
58143,97949,48497,97863,819825
58143,97949,48497,97485,4465635
58143,97949,47303,97485,5018457
58143,97949,44828,97098,11316900
57048,97949,58143,97072,960096
57048,97949,58143,97949,1096
57048,97949,57048,97240,708
57048,97949,55726,97240,935268
57048,97949,53380,97914,124678
57048,97949,52139,97914,166872
57048,97949,49707,97863,623900
57048,97949,48497,97863,726750
57048,97949,48497,97485,3958650
57048,97949,47303,97485,4511472
57048,97949,44828,97098,10386150
57048,97240,58143,97072,183032
57048,97240,58143,97949,778160
57048,97240,57048,97949,710
57048,97240,55726,97240,1321
57048,97240,53380,97914,2475225
57048,97240,52139,97914,3312900
57048,97240,49707,97863,4580160
57048,97240,48497,97863,5335200
57048,97240,48497,97485,2103300
57048,97240,47303,97485,2397024
57048,97240,44828,97098,1722879
57048,97240,43711,97098,1880376
57048,97240,43711,97154,1133560
57048,97240,42483,97154,1237940
57048,97240,42483,97339,1456400
57048,97240,41219,97339,1582800
57048,97240,41219,96502,11665236
55726,97240,58143,97072,403806
55726,97240,58143,97949,1716780
55726,97240,57048,97949,939330
55726,97240,57048,97240,1323
55726,97240,55726,98112,873
55726,97240,54598,98112,983871
55726,97240,53380,97914,1582875
55726,97240,52139,97914,2420550
55726,97240,52139,97992,2700258
55726,97240,50925,97992,3614400
55726,97240,49707,97863,3755232
55726,97240,48497,97863,4510272
55726,97240,48497,97485,1778088
55726,97240,47303,97485,2071812
55726,97240,46027,97967,7060144
55726,97240,44828,97967,7933016
55726,97240,44828,97098,1536477
55726,97240,43711,97098,1693974
55726,97240,43711,97154,1021190
55726,97240,42483,97154,1125570
55726,97240,42483,97339,1324200
55726,97240,41219,97339,1450600
55726,97240,41219,96502,10690922
55726,98112,55726,97240,871
55726,98112,54598,98112,1127
55726,98112,53380,97914,461965
55726,98112,52139,97914,706442
55726,98112,52139,97992,426734
55726,98112,50925,97992,571200
55726,98112,49707,97863,1492464
55726,98112,48497,97863,1792544
55726,98112,48497,97485,4524728
55726,98112,47303,97485,5272172
55726,98112,46027,97967,1396512
54598,98112,55726,97240,983359
54598,98112,55726,98112,1129
54598,98112,54598,98237,126
54598,98112,53380,98237,153342
54598,98112,53380,97914,239749
54598,98112,52139,97914,484226
54598,98112,52139,97992,292502
54598,98112,50925,97992,436968
54598,98112,49707,97863,1212720
54598,98112,48497,97863,1512800
54598,98112,48497,97485,3818600
54598,98112,47303,97485,4566044
54598,98112,46027,97967,1234080
54598,98237,54598,98112,124
54598,98237,53380,98237,1217
54598,98237,53380,97914,391874
54598,98237,52139,97914,791476
54598,98237,52139,97992,599752
54598,98237,50925,97992,895968
54598,98237,49707,97863,1823970
54598,98237,48497,97863,2275300
54598,98237,48497,97485,4581100
54598,98237,47303,97485,5477794
54598,98237,46027,97967,2305330
53380,98237,54598,98112,151156
53380,98237,54598,98237,1219
53380,98237,53380,97914,322
53380,98237,52139,97914,399280
53380,98237,52139,97992,302560
53380,98237,50925,97992,598776
53380,98237,49707,97863,1369656
53380,98237,48497,97863,1820986
53380,98237,48497,97485,3666382
53380,98237,47303,97485,4563076
53380,98237,46027,97967,1977688
53380,97914,58143,97072,4006524
53380,97914,58143,97949,171504
53380,97914,57048,97949,132084
53380,97914,57048,97240,2469237
53380,97914,55726,97240,1579531
53380,97914,55726,98112,467053
53380,97914,54598,98112,242581
53380,97914,54598,98237,394956
53380,97914,53380,98237,324
53380,97914,52139,97914,1240
53380,97914,52139,97992,97960
53380,97914,50925,97992,193866
53380,97914,49707,97863,183600
53380,97914,48497,97863,244100
53380,97914,48497,97485,2089496
53380,97914,47303,97485,2600528
53380,97914,46027,97967,397008
53380,97914,44828,97967,461754
53380,97914,44828,97098,6969065
52139,97914,58143,97072,5050205
52139,97914,58143,97949,216180
52139,97914,57048,97949,176760
52139,97914,57048,97240,3304430
52139,97914,55726,97240,2414724
52139,97914,55726,98112,714012
52139,97914,54598,98112,489540
52139,97914,54598,98237,797040
52139,97914,53380,98237,402408
52139,97914,53380,97914,1242
52139,97914,52139,97992,79
52139,97914,50925,97992,95827
52139,97914,49707,97863,121550
52139,97914,48497,97863,182050
52139,97914,48497,97485,1558348
52139,97914,47303,97485,2069380
52139,97914,46027,97967,329994
52139,97914,44828,97967,394740
52139,97914,44828,97098,5957650
52139,97992,55726,97240,2694588
52139,97992,55726,98112,434148
52139,97992,54598,98112,297660
52139,97992,54598,98237,605160
52139,97992,53380,98237,305532
52139,97992,53380,97914,95634
52139,97992,52139,97914,77
52139,97992,50925,97992,1213
52139,97992,49707,97863,311168
52139,97992,48497,97863,466048
52139,97992,48497,97485,1842346
52139,97992,47303,97485,2446510
52139,97992,46027,97967,146664
50925,97992,55726,97240,3606302
50925,97992,55726,98112,581042
50925,97992,54598,98112,444554
50925,97992,54598,98237,903804
50925,97992,53380,98237,604176
50925,97992,53380,97914,189112
50925,97992,52139,97914,93555
50925,97992,52139,97992,1215
50925,97992,50925,98410,419
50925,97992,49707,98410,509923
50925,97992,49707,97863,155776
50925,97992,48497,97863,310656
50925,97992,48497,97485,1228062
50925,97992,47303,97485,1832226
